Gene.name	Chromosome	Start	End
OR51Q1	11	5422111	5423206
OR51K1P	11	5430653	5431602
OR51I1	11	5440570	5441514
OR51I2	11	5449323	5456518
OR51A10P	11	5468486	5469422
OR52D1	11	5488685	5489749
UBQLN3	11	5507300	5509958
UBQLNL	11	5514393	5518431
OLFM5P	11	5518441	5524955
OR52V1P	11	5527277	5528174
OR52H1	11	5544489	5548540
OR52H2P	11	5551662	5552563
ENSG00000290653	11	5557096	5564327
OR52B5P	11	5560967	5561917
OR52T1P	11	5566678	5567616
HNRNPA1P53	11	5571247	5572192
OR52B6	11	5580877	5581884
TRIM6	11	5596109	5612958
TRIM6-TRIM34	11	5596725	5644398
TRIM34	11	5619764	5644398
TRIM5	11	5663195	5938619
TRIM22	11	5689610	5737089
OR52U1P	11	5719290	5720212
OR52P1	11	5726502	5727464
OR56B1	11	5736448	5738523
OR52N4	11	5754243	5755958
OR56B2P	11	5761153	5769080
OR52N5	11	5776165	5783355
OR52N1	11	5786471	5791265
OR52N3P	11	5800364	5801297
OR52N2	11	5808924	5821483
OR52E6	11	5840928	5841952
OR52E8	11	5856749	5857690
OR52E7P	11	5873960	5874892
OR52E4	11	5880629	5887079
OR52E5	11	5893208	5902730
OR52Q1P	11	5903767	5904448
OR56A3	11	5938751	5951347
OR56A5	11	5967553	5968494
OR52L1	11	5985892	5986985
KRT18P58	11	5993876	5994995
OR56A4	11	5999445	6006946
RNA5SP329	11	6016996	6017114
OR56A1	11	6019336	6034338
ENSG00000289150	11	6040309	6094777
OR56A7P	11	6045807	6046747
OR52L2P	11	6057286	6058275
OR52X1P	11	6066873	6067786
OR56B4	11	6107684	6108835
ENSG00000254444	11	6108135	6185576
OR56B3P	11	6128610	6129556
OR52B1P	11	6151641	6152549
OR52B2	11	6169355	6170326
OR52W1	11	6199224	6200186
ENSG00000267940	11	6201901	6203253
C11orf42	11	6205557	6211135
FHIP1B	11	6211345	6234711
CNGA4	11	6234765	6244479
CCKBR	11	6259806	6272127
ENSG00000270435	11	6297189	6298606
CAVIN3	11	6318946	6320532
ENSG00000282556	11	6319127	6360454
ENSG00000254443	11	6362799	6365267
SMPD1	11	6390440	6394998
APBB1	11	6395125	6419414
HPX	11	6431049	6442617
TRIM3	11	6448613	6474459
ARFIP2	11	6474683	6481479
ENSG00000283977	11	6481485	6508978
TIMM10B	11	6481501	6484681
ENSG00000254595	11	6488186	6489377
DNHD1	11	6497260	6593758
RRP8	11	6595072	6603616
ENSG00000254400	11	6603642	6604420
ILK	11	6603708	6610874
TAF10	11	6606294	6612539
ENSG00000254641	11	6608667	6610135
ENSG00000285338	11	6610883	6616594
TPP1	11	6612768	6619448
ENSG00000255680	11	6618790	6619764
DCHS1	11	6621330	6655809
DCHS1-AS1	11	6621451	6622322
ENSG00000255410	11	6630504	6658396
MRPL17	11	6680385	6683340
RPL21P94	11	6685891	6686369
ENSG00000291143	11	6713536	6746496
GVINP1	11	6714610	6721880
GVINP2	11	6748131	6750324
OR2AG2	11	6765626	6771976
OR2AG1	11	6783020	6791558
OR6A2	11	6791736	6799689
ENSG00000283415	11	6821942	6926878
ENSG00000254712	11	6843664	6844666
OR10A5	11	6845683	6846636
OR10A2	11	6863057	6874717
OR10A4	11	6876625	6877619
OR2D2	11	6891574	6892500
OR2D3	11	6921002	6921994
ZNF215	11	6926404	7001004
ZNF214	11	6997085	7020346
NLRP14	11	7020479	7071526
RBMXL2	11	7088998	7091148
ENSG00000255179	11	7222933	7230863
MIR302E	11	7234766	7234837
SYT9	11	7238778	7469043
SYT9-AS1	11	7418826	7513665
OLFML1	11	7485388	7511377
PPFIBP2	11	7513298	7657127
ENSG00000254864	11	7568866	7572046
CYB5R2	11	7665100	7677222
OVCH2	11	7689437	7706477
ENSG00000275612	11	7698951	7699393
ENSG00000276668	11	7699562	7699988
ENSG00000271758	11	7704628	7882947
ENSG00000254707	11	7705288	7709517
ENSG00000290809	11	7726436	7729684
OR10AB1P	11	7728400	7729337
OR5P4P	11	7745990	7746906
ENSG00000254951	11	7754393	7905955
OR5P1P	11	7772890	7773814
RPL7AP55	11	7783697	7784407
OR5P2	11	7795974	7796942
OR5P3	11	7824818	7830840
OR5E1P	11	7848700	7849626
RNU6-943P	11	7889182	7889279
OR10A6	11	7924592	7931268
OR10A3	11	7937171	7941708
ENSG00000289714	11	7950420	7950672
NLRP10	11	7957537	7965447
EIF3F	11	7970251	8001862
COX6CP5	11	7977481	7977708
CASC23	11	8011278	8016520
TUB	11	8019244	8106243
ENSG00000254921	11	8035202	8039718
TUB-AS1	11	8060038	8069373
ENSG00000279391	11	8075573	8077781
RIC3	11	8106056	8169055
RIC3-DT	11	8169167	8178903
LMO1	11	8224309	8268716
STK33	11	8391868	8594289
ENSG00000252778	11	8555016	8555146
TRIM66	11	8612037	8682694
ENSG00000254900	11	8679089	8680913
RPL27A	11	8682788	8714759
SNORA3A	11	8684227	8684356
SNORA3B	11	8685439	8685569
DENND2B	11	8693351	8910951
ENSG00000254665	11	8693357	8696607
DENND2B-AS1	11	8768778	8810231
RNA5SP330	11	8845263	8845358
AKIP1	11	8911139	8920084
C11orf16	11	8920076	8933006
ASCL3	11	8937578	8943016
TMEM9B	11	8947202	8965011
TMEM9B-AS1	11	8964502	8977527
NRIP3	11	8965682	9005288
NRIP3-DT	11	9004093	9067776
SCUBE2	11	9019476	9138114
ENSG00000286935	11	9089283	9090456
MIR5691	11	9090312	9090379
KRT8P41	11	9094377	9095890
DENND5A	11	9138825	9265959
ENSG00000255097	11	9242448	9245509
TMEM41B	11	9280654	9314636
PRR13P2	11	9311284	9311689
IPO7	11	9384652	9448127
SNORA23	11	9428773	9428954
ENSG00000254397	11	9430356	9433486
ENSG00000268403	11	9459549	9460702
ZNF143	11	9460319	9528524
WEE1	11	9573670	9593457
ENSG00000238387	11	9578028	9578131
RPL23AP65	11	9606142	9606609
ENSG00000289518	11	9613503	9614048
ENSG00000255463	11	9631008	9631359
RPL21P97	11	9660438	9660920
SWAP70	11	9664077	9752993
RN7SKP50	11	9680924	9681238
LINC02709	11	9754770	9759533
SBF2-AS1	11	9758268	9811335
SBF2	11	9776776	10304877
ENSG00000255476	11	9839143	9929263
RNU7-28P	11	9843815	9843876
ENSG00000254765	11	9958744	9959790
ENSG00000286561	11	9982753	10000290
ENSG00000254865	11	10149192	10165109
ENSG00000254719	11	10272052	10272259
ADM-DT	11	10302657	10303704
ADM	11	10305073	10307397
AMPD3	11	10308313	10507579
RNU6ATAC33P	11	10399192	10399317
MIR4485	11	10508270	10508326
RNF141	11	10511673	10541230
IRAG1-AS1	11	10541258	10599939
LYVE1	11	10556966	10611689
IRAG1	11	10573091	10693988
CTR9	11	10751018	10801625
EIF4G2	11	10797050	10808940
SNORD97	11	10801467	10801608
ENSG00000246308	11	10809199	10822931
ZBED5	11	10812074	10858796
ZBED5-AS1	11	10858179	10908972
ENSG00000250041	11	10884158	10899364
ENSG00000289919	11	10899428	10899864
LINC02752	11	11020883	11183611
ENSG00000254957	11	11135482	11137658
ENSG00000289976	11	11152351	11156539
ENSG00000270897	11	11182107	11182413
MTND5P21	11	11239759	11240280
ENSG00000255260	11	11243188	11243715
GALNT18	11	11270877	11622005
CSNK2A3	11	11351942	11353250
ENSG00000255351	11	11352426	11353307
ENSG00000255462	11	11570084	11573782
MIR4299	11	11656651	11656722
ENSG00000280288	11	11725332	11726702
ENSG00000255309	11	11759101	11759433
ENSG00000286959	11	11781971	11811530
MIR8070	11	11783135	11783222
USP47	11	11841423	11961887
H3P33	11	11856490	11856859
DKK3	11	11956207	12009769
LINC02547	11	12030875	12061785
ENSG00000254991	11	12066929	12073014
LINC02989	11	12086891	12089441
MICAL2	11	12094008	12359144
MIR6124	11	12163683	12163767
ENSG00000254680	11	12261426	12263173
ENSG00000254983	11	12303533	12308216
PARVA	11	12377563	12535356
ENSG00000254847	11	12538083	12540967
ENSG00000286521	11	12619326	12668495
TEAD1	11	12674421	12944737
ENSG00000254688	11	12822435	12823667
ENSG00000255067	11	12848795	12849433
ENSG00000252329	11	12904817	12904988
ENSG00000203258	11	12921186	12922925
LINC00958	11	12961541	12989597
RASSF10-DT	11	13001090	13009159
RASSF10	11	13009316	13012119
ENSG00000255558	11	13054615	13134839
ENSG00000255018	11	13152200	13152348
ENSG00000290083	11	13276550	13277403
BMAL1	11	13276652	13387266
RN7SKP151	11	13353208	13353523
BTBD10	11	13388008	13463297
ENSG00000287548	11	13463377	13464717
ENSG00000254583	11	13478333	13479037
ENSG00000255401	11	13488612	13489390
PTH	11	13492054	13496181
HMGN2P36	11	13610363	13610771
FAR1	11	13668659	13732346
FAR1-IT1	11	13669327	13670149
RPL39P26	11	13685499	13685656
CENPUP1	11	13756027	13757560
ENSG00000255088	11	13758111	13758345
LINC02548	11	13784017	13848002
ENSG00000254927	11	13826843	13879499
LINC02545	11	13844862	13870616
RNA5SP331	11	13907484	13907590
LINC02683	11	13921450	13924863
SPON1	11	13962723	14268133
RNA5SP332	11	14134986	14135100
SPON1-AS1	11	14262846	14273691
RRAS2	11	14277922	14364506
ENSG00000255074	11	14440787	14441677
COPB1	11	14443440	14500027
RNU7-49P	11	14478892	14478953
ENSG00000256206	11	14493783	14520344
PSMA1	11	14504874	14643635
PDE3B	11	14643804	14872044
MORF4L1P3	11	14673606	14674555
CYP2R1	11	14877440	14892231
CALCB	11	14904997	15082342
CALCP	11	14907518	14907986
CALCA	11	14966622	14972354
OR7E41P	11	14987671	14988694
INSC	11	15112424	15247208
ENSG00000253072	11	15481808	15481893
LINC02751	11	15552855	15604169
ENSG00000254789	11	15571813	15622447
ENSG00000254695	11	15605484	15705376
ENSG00000254645	11	15701265	15758898
ENSG00000286960	11	15864452	15883653
ENSG00000289116	11	15890568	15895692
LINC02682	11	15910528	15930951
SOX6	11	15966449	16739591
MIR6073	11	15969533	15969621
ENSG00000254878	11	16023190	16031515
AKR1B1P3	11	16484084	16484671
RN7SL188P	11	16576851	16577135
C11orf58	11	16613132	16758340
PLEKHA7	11	16777297	17014415
RN7SKP90	11	16842253	16842587
RPL36AP37	11	16974693	16975013
ENSG00000290957	11	17013998	17052993
OR7E14P	11	17052025	17053024
RPS13	11	17074388	17077715
SNORD14A	11	17074654	17074744
SNORD14B	11	17075779	17075868
PIK3C2A	11	17077730	17207986
RNU6-593P	11	17115652	17115763
RPL34P24	11	17137976	17138265
RPL29P21	11	17193489	17194308
NUCB2	11	17208153	17349980
ENSG00000197149	11	17228279	17229151
ENSG00000285545	11	17349053	17351703
NCR3LG1	11	17351800	17377341
KCNJ11	11	17365172	17389331
ENSG00000260196	11	17380649	17383531
ABCC8	11	17392498	17476894
SDHCP4	11	17435672	17436181
ENSG00000287898	11	17476595	17492367
USH1C	11	17493895	17544416
OTOG	11	17547259	17647150
ENSG00000254586	11	17695010	17697556
LINC02729	11	17695266	17696994
MYOD1	11	17719571	17722136
KCNC1	11	17734774	17856804
SERGEF	11	17788048	18013047
ENSG00000255448	11	18000542	18022931
TPH1	11	18017555	18046269
SAAL1	11	18069935	18106087
HIGD1AP5	11	18106583	18106841
SAA3P	11	18112472	18116132
MRGPRX3	11	18120955	18138488
ENSG00000255470	11	18140186	18189495
ENSG00000285562	11	18142341	18145142
MRGPRX12P	11	18153277	18154255
MRGPRX4	11	18172837	18174280
GLTPP1	11	18189000	18189621
MRGPRX13P	11	18196657	18197337
SLC25A51P4	11	18209138	18214562
SAA4	11	18231355	18236802
SAA2-SAA4	11	18231423	18248635
SAA2	11	18239223	18248668
RNA5SP333	11	18248389	18248506
ST13P5	11	18261982	18263091
SAA1	11	18266260	18269977
RNA5SP334	11	18266393	18266510
HPS5	11	18278668	18322198
GTF2H1	11	18322295	18367045
MIR3159	11	18387787	18387860
LDHA	11	18394560	18408425
ENSG00000256006	11	18405609	18406731
LDHC	11	18412318	18452063
ENSG00000256734	11	18450112	18450868
LDHAL6A	11	18455824	18479601
TSG101	11	18468336	18526951
YWHABP2	11	18490243	18490955
ENSG00000256588	11	18507608	18508820
ENSG00000256361	11	18511043	18511475
ENSG00000289499	11	18526957	18527978
UEVLD	11	18529609	18588747
MISFA	11	18588781	18610255
ENSG00000293242	11	18590093	18599683
MTCH1P2	11	18595629	18596571
ENSG00000279837	11	18601882	18602649
SPTY2D1	11	18606403	18634791
SRSF3P1	11	18665050	18665548
TMEM86A	11	18693122	18704785
IGSF22	11	18704312	18726230
IGSF22-AS1	11	18706537	18740568
PTPN5	11	18727928	18792721
ENSG00000286998	11	18761664	18764965
MRGPRX8P	11	18836304	18837081
MRGPRX7P	11	18863558	18864509
ENSG00000255511	11	18870989	18873462
MRGPRX6P	11	18886933	18887920
MRGPRX5P	11	18910436	18911396
MRGPRX1	11	18933499	18939414
ENSG00000255244	11	18934985	18939721
MRGPRX11P	11	18956055	18957015
MRGPRX10P	11	18971746	18972703
MRGPRX9P	11	19029697	19030438
MRGPRX2	11	19054455	19060717
ZDHHC13	11	19117099	19176422
CSRP3	11	19182030	19210571
CSRP3-AS1	11	19196775	19281426
E2F8	11	19224063	19241620
PCNAP4	11	19274540	19275269
ENSG00000255160	11	19299883	19308358
NAV2	11	19350724	20121601
NAV2-IT1	11	19380484	19385014
RNA5SP335	11	19401872	19401981
NAV2-AS5	11	19502672	19507229
NAV2-AS4	11	19510890	19519896
MIR4486	11	19575310	19575372
ENSG00000207407	11	19591156	19591291
LEISA1	11	19710934	19712619
MIR4694	11	19760004	19760083
NAV2-AS3	11	19978699	19981337
NAV2-AS2	11	20043767	20049458
NAV2-AS1	11	20119684	20120632
ENSG00000279266	11	20131730	20135465
DBX1	11	20156155	20160475
HTATIP2	11	20363685	20383782
PRMT3	11	20387558	20509338
HMGB1P40	11	20574186	20575042
ENSG00000286382	11	20596522	20596979
SLC6A5	11	20599594	20659285
NELL1	11	20669551	21575686
ENSG00000254906	11	20670425	20671297
RNA5SP336	11	21000881	21000997
ENSG00000254816	11	21169748	21170137
ENSG00000255167	11	21260061	21262570
ENSG00000225477	11	21283779	21284955
RNA5SP337	11	21383801	21383909
ENSG00000289944	11	21734212	21752853
ANO5	11	21782659	22283567
ENSG00000287962	11	22010402	22170001
ENSG00000254820	11	22113448	22117001
ENSG00000255372	11	22261209	22262256
SLC17A6-DT	11	22283730	22338245
SLC17A6	11	22338381	22379503
ENSG00000254540	11	22361213	22362294
LINC01495	11	22445673	22492073
ENSG00000255357	11	22492087	22510396
FANCF	11	22622533	22625823
GAS2	11	22625509	22813001
RNA5SP338	11	22688351	22688435
SVIP	11	22813799	22830299
ENSG00000246225	11	22829380	22945393
CCDC179	11	22846922	22860474
LINC02718	11	23154683	23203161
ENSG00000271491	11	23370116	23377644
WIZP1	11	23403805	23406103
MIR8054	11	23419105	23419190
ENSG00000254564	11	23431677	23431799
THAP12P4	11	23478068	23480430
ENSG00000240881	11	23520322	23521202
LINC02726	11	23730588	23796970
ENSG00000254861	11	23761330	23808255
RNU6-783P	11	23849778	23849882
ENSG00000277803	11	23886135	23893557
LINC02686	11	24235477	24262218
LUZP2	11	24496970	25082638
ENSG00000255489	11	24701275	24701575
ENSG00000255368	11	25140533	25141023
RPL36AP40	11	25588475	25588795
ENSG00000255454	11	25630720	25631041
LINC02699	11	25734757	25782017
ENSG00000254754	11	25924188	25926808
ENSG00000255086	11	26045987	26047598
ANO3	11	26188842	26663289
ENSG00000287227	11	26244640	26269415
ANO3-AS1	11	26285578	26331289
ENSG00000255505	11	26427051	26427412
MUC15	11	26559032	26572263
SLC5A12	11	26667020	26723427
FIBIN	11	26994112	26997087
BBOX1	11	27040725	27127809
BBOX1-AS1	11	27047186	27220113
CCDC34	11	27330827	27363234
LGR4	11	27365961	27472790
LGR4-AS1	11	27471729	27482433
ENSG00000242527	11	27483850	27484128
LIN7C	11	27494418	27506769
BDNF-AS	11	27506830	27698231
MIR8087	11	27514970	27515047
RNA5SP339	11	27521605	27521726
ENSG00000240036	11	27581680	27582055
LINC00678	11	27617626	27634627
BDNF	11	27654893	27722058
ENSG00000255496	11	27696312	27877648
CBX3P1	11	27806443	27806996
HSP90AA2P	11	27888838	27891033
ENSG00000255094	11	27978669	28019575
KIF18A	11	28020619	28108156
MIR610	11	28056815	28056910
METTL15	11	28108248	28527041
ATP5MGP8	11	28144907	28145204
RN7SKP158	11	28261194	28261519
ENSG00000238149	11	28287235	28287625
MIR8068	11	28477481	28477548
ENSG00000254606	11	28516832	28519341
LINC02758	11	28679183	28683469
LINC02742	11	28702607	29064322
OR2BH1P	11	28986635	28987498
ENSG00000254526	11	29159956	29266734
EEF1A1P47	11	29275655	29276565
LINC02755	11	29335878	29989328
ENSG00000255281	11	29391525	29393844
LINC03096	11	29445487	29457393
ENSG00000255029	11	29482807	29552861
LINC02546	11	29594326	29631515
HNRNPRP2	11	29668886	29669628
ENSG00000254734	11	29713909	29881714
RN7SL240P	11	29721399	29721684
RPL7AP58	11	29725764	29726565
LINC01616	11	29980113	29982392
KCNA4	11	30009730	30017030
ARL14EP-DT	11	30044053	30322988
ENSG00000255288	11	30167163	30167306
FSHB	11	30231014	30235261
ARL14EP	11	30323104	30338223
RPL12P30	11	30368148	30368646
MPPED2	11	30384493	30586872
ENSG00000255480	11	30425552	30429268
MPPED2-AS1	11	30584112	30632583
ENSG00000287373	11	30773913	30850559
DCDC1	11	30830369	31369810
CYCSP25	11	31280672	31280987
ENSG00000255525	11	31305685	31314548
DNAJC24	11	31369840	31432835
IMMP1L	11	31432401	31509645
ELP4	11	31509755	31790324
ENSG00000228061	11	31618124	31767953
PAX6	11	31784779	31817961
PAUPAR	11	31812307	32002405
ENSG00000285283	11	31812391	32104665
LINC03031	11	32035979	32041318
ENSG00000254836	11	32052843	32053260
ENSG00000254627	11	32064912	32072173
EIF4A2P5	11	32085111	32085712
RCN1	11	32091074	32105722
ENSG00000255252	11	32097143	32105091
THEM7P	11	32112049	32254395
ENSG00000255375	11	32132657	32143723
ENSG00000293378	11	32229720	32343409
WT1	11	32387775	32435564
WT1-AS	11	32435518	32500632
ENSG00000278822	11	32435738	32435846
ENSG00000273677	11	32436311	32436447
ENSG00000278045	11	32436797	32437030
ENSG00000276530	11	32439086	32439206
ENSG00000273908	11	32439716	32440009
ENSG00000277119	11	32440109	32440383
EIF3M	11	32583798	32606264
HNRNPA3P9	11	32591793	32592771
CCDC73	11	32602721	32794662
ENSG00000244535	11	32758268	32758614
PRRG4	11	32829927	32858120
QSER1	11	32892811	32993316
DEPDC7	11	33015876	33033582
TCP11L1	11	33039417	33105943
PIGCP1	11	33075566	33076460
LINC00294	11	33076149	33079454
CSTF3	11	33077188	33162371
CSTF3-DT	11	33161657	33191598
RPL29P23	11	33190062	33190503
ENSG00000241255	11	33237008	33237409
HIPK3	11	33256672	33357023
KIAA1549L	11	33376108	33674102
ENSG00000254537	11	33403216	33403605
ENSG00000255207	11	33450646	33450943
ENSG00000255202	11	33665220	33696701
C11orf91	11	33698261	33700826
ENSG00000284969	11	33698261	33722467
CD59	11	33703010	33736479
FBXO3	11	33740939	33774543
FBXO3-DT	11	33774699	33775670
ENSG00000255272	11	33776188	33779495
SPICP1	11	33787054	33787795
LINC02722	11	33804768	33805641
ENSG00000254619	11	33810145	33811178
LINC02721	11	33813873	33822378
LMO2	11	33858576	33892076
ENSG00000184566	11	33880643	33881800
ENSG00000286626	11	34049786	34052132
CAPRIN1	11	34051731	34102610
NAT10	11	34105617	34147670
ABTB2	11	34150987	34358010
MMADHCP2	11	34335118	34336003
ENSG00000220204	11	34404663	34404949
CIR1P3	11	34430880	34431649
CAT	11	34438934	34472060
ELF5	11	34478791	34525193
ENSG00000255271	11	34533014	34557924
LINC02707	11	34570876	34573982
EHF	11	34621093	34663288
ENSG00000271369	11	34709600	34710161
ENSG00000270491	11	34742906	34743199
APIP	11	34853094	34916379
PDHX	11	34915829	35020591
MIR1343	11	34941837	34941920
ENSG00000289526	11	35014075	35067192
CD44-DT	11	35132655	35138951
CD44	11	35138882	35232402
CD44-AS1	11	35210343	35214985
ENSG00000251194	11	35212550	35214007
SLC1A2	11	35251205	35420063
SLC1A2-AS1	11	35281813	35286009
ENSG00000215380	11	35374265	35374474
SLC1A2-AS2	11	35419057	35421002
PAMR1	11	35431823	35530300
ENSG00000254669	11	35579430	35585310
FJX1	11	35618460	35620865
ENSG00000254686	11	35656694	35661339
TRIM44	11	35662775	35818007
ENSG00000285705	11	35824192	35838523
KRT18P14	11	35860249	35861498
ENSG00000285740	11	35894987	35897735
ENSG00000254919	11	35915051	35918739
LDLRAD3	11	35943981	36232136
WEE2P1	11	35967010	35968676
ENSG00000255256	11	35972428	35989007
RPL12P31	11	35997226	35997675
MIR3973	11	36010098	36010204
ENSG00000280321	11	36196248	36197901
COMMD9	11	36269284	36289449
PRR5L	11	36296288	36465204
ENSG00000254566	11	36321158	36323440
ENSG00000255186	11	36386521	36388250
ENSG00000255060	11	36425447	36426122
TRAF6	11	36483769	36510272
ENSG00000280331	11	36510361	36510537
RAG1	11	36510372	36593156
RAG2	11	36575574	36598279
IFTAP	11	36594369	36675695
ENSG00000254498	11	36696317	36697867
ENSG00000251838	11	37702125	37702220
RPL7AP56	11	37725666	37726456
LINC02760	11	37938601	37954663
ENSG00000279004	11	38013510	38014141
DNAAF11P1	11	38211389	38212799
ENSG00000255477	11	38498995	38500186
LINC02759	11	38618264	38646384
LINC01493	11	38646451	38686323
ENSG00000285751	11	39024631	39161638
ENSG00000240975	11	39161453	39161967
RNU6-99P	11	39261107	39261213
ENSG00000270588	11	39873782	39874388
ENSG00000255347	11	40083710	40084517
ENSG00000279675	11	40107244	40112599
LRRC4C	11	40114203	41459773
ENSG00000293027	11	40444371	40513269
ENSG00000254579	11	40445304	40447141
RNU6-365P	11	41122907	41123012
ENSG00000255132	11	41394595	41426504
LINC02741	11	41518895	41714492
ENSG00000242729	11	41538434	41538986
ENSG00000255563	11	41660030	41660221
LINC01499	11	41714534	41857733
ENSG00000254668	11	41797543	41797964
ENSG00000255279	11	41855920	41875997
ENSG00000254822	11	41876634	41877078
LINC02745	11	41993381	42163851
LINC02740	11	42183292	42253721
